Id,LotFrontage,LotArea,OverallQual,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,FullBath,HalfBath,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,SalePrice
1183,160.0,15623,10,1996,1996,0.0,2096,2396,2411,2065,4476,3,1,10,2,1996.0,3,813,171,78,745000
1184,60.0,10800,5,1920,1950,0.0,821,1120,1130,0,1130,1,0,5,1,1970.0,2,720,229,0,120000
1185,50.0,35133,5,1963,1963,226.0,1159,1572,1572,0,1572,1,1,5,2,1963.0,3,995,0,263,186700
1186,60.0,9738,5,1924,1950,0.0,392,784,949,272,1221,1,0,7,0,1965.0,1,392,0,0,104900
1187,107.0,10615,3,1900,1970,0.0,440,978,1014,685,1699,2,0,7,0,1920.0,2,420,0,74,95000
1188,89.0,12461,8,1994,1995,0.0,1456,1624,1624,0,1624,2,0,5,1,1994.0,3,757,0,114,262000
1189,68.0,8935,7,2002,2002,95.0,0,831,831,829,1660,2,1,7,0,2002.0,2,493,144,68,195000
1190,60.0,7500,7,1999,1999,0.0,0,994,1028,776,1804,2,1,7,1,1999.0,2,442,140,60,189000
1191,70.04995836802665,32463,4,1961,1975,149.0,1159,1249,1622,0,1622,1,0,7,1,1975.0,4,1356,439,0,168000
1192,24.0,2645,8,1999,2000,456.0,0,776,764,677,1441,2,1,5,0,1999.0,2,492,206,0,174000
1193,60.0,9600,5,1925,1994,0.0,0,702,842,630,1472,1,0,6,0,1925.0,1,250,0,0,125000
1194,70.04995836802665,4500,6,1999,1999,425.0,883,1224,1224,0,1224,2,0,5,0,1999.0,2,402,0,304,165000
1195,80.0,9364,6,1969,1969,143.0,371,663,663,689,1352,1,1,7,0,1969.0,1,299,379,36,158000
1196,51.0,8029,6,2005,2005,0.0,0,728,728,728,1456,2,1,8,0,2005.0,2,400,100,24,176000
1197,58.0,14054,7,2006,2006,0.0,0,879,879,984,1863,2,1,9,1,2006.0,3,660,100,17,219210
1198,65.0,8850,7,1916,1950,0.0,0,815,815,875,1690,1,0,7,1,1916.0,1,225,0,0,144000
1199,70.0,9100,7,2001,2001,0.0,0,1212,1212,0,1212,2,0,6,0,2001.0,2,573,356,0,178000
1200,75.0,11235,4,1963,1979,51.0,547,1051,1382,0,1382,1,1,6,1,1974.0,2,459,0,82,148000
1201,71.0,9353,4,1970,1970,0.0,0,864,864,0,864,1,0,5,0,1972.0,1,280,0,0,116050
1202,80.0,10400,7,1998,1998,0.0,0,866,866,913,1779,2,1,6,0,1998.0,2,546,198,36,197900
1203,50.0,6000,5,1925,1997,0.0,0,884,884,464,1348,1,0,5,1,1960.0,1,216,0,0,117000
1204,75.0,9750,7,2000,2001,171.0,0,1630,1630,0,1630,2,0,6,1,2000.0,2,451,74,234,213000
1205,78.0,10140,5,1975,1975,0.0,788,1056,1074,0,1074,1,1,6,0,1975.0,2,495,0,88,153500
1206,90.0,14684,7,1990,1991,234.0,485,2158,2196,0,2196,2,0,7,1,1990.0,3,701,84,70,271900
1207,70.04995836802665,8900,4,1966,1966,0.0,1056,1056,1056,0,1056,1,0,5,0,1966.0,1,384,0,42,107000
1208,70.0,9135,6,2003,2003,120.0,340,1682,1700,0,1700,2,0,7,0,2003.0,2,544,192,23,200000
1209,70.0,7763,5,1962,1980,0.0,504,931,1283,0,1283,1,0,6,0,1980.0,2,506,0,0,140000
1210,85.0,10182,8,2006,2006,420.0,1220,1660,1660,0,1660,2,0,8,1,2006.0,2,500,322,50,290000
1211,70.0,11218,6,1992,1992,0.0,0,1055,1055,790,1845,2,1,8,1,1992.0,2,462,635,104,189000
1212,152.0,12134,8,1988,2005,0.0,427,559,1080,672,1752,2,0,8,0,1988.0,2,492,325,12,164000
1213,50.0,9340,4,1941,1950,0.0,344,672,672,0,672,1,0,4,0,1941.0,1,234,0,113,113000
1214,70.04995836802665,10246,4,1965,2001,0.0,648,648,960,0,960,0,0,3,0,1965.0,1,364,88,0,145000
1215,69.0,10205,5,1962,1962,0.0,784,925,999,0,999,1,0,6,0,1962.0,1,300,150,72,134500
1216,99.0,7094,5,1966,1966,0.0,180,894,894,0,894,1,0,5,0,1966.0,1,384,0,0,125000
1217,68.0,8930,6,1978,1978,0.0,0,0,1318,584,1902,2,0,8,0,1978.0,2,539,0,0,112000
1218,72.0,8640,8,2009,2009,72.0,936,1300,1314,0,1314,2,0,6,0,2009.0,2,552,135,112,229456
1219,52.0,6240,4,1947,1950,0.0,0,0,672,240,912,1,0,3,0,1978.5061638868744,0,0,0,0,80500
1220,21.0,1680,6,1971,1971,236.0,0,672,672,546,1218,1,1,7,0,1978.5061638868744,0,0,201,0,91500
1221,66.0,7800,5,1964,1964,0.0,312,912,912,0,912,1,0,5,0,1964.0,1,288,0,0,115000
1222,55.0,8250,5,1968,1968,0.0,250,952,1211,0,1211,1,0,5,1,1968.0,1,322,0,63,134000
1223,78.0,10496,6,1949,1950,320.0,196,1040,1168,678,1846,2,0,7,1,1949.0,1,315,0,0,143000
1224,89.0,10680,5,1951,1951,44.0,756,2136,2136,0,2136,2,0,7,0,1951.0,2,528,0,30,137900
1225,60.0,15384,7,2004,2005,0.0,724,788,788,702,1490,2,1,8,1,2004.0,2,388,100,75,184000
1226,65.0,10482,6,1958,1958,63.0,507,588,1138,0,1138,1,0,6,0,1958.0,1,264,224,0,145000
1227,86.0,14598,6,2007,2007,74.0,0,894,894,1039,1933,2,1,9,1,2007.0,3,668,100,18,214000
1228,72.0,8872,5,1965,2008,300.0,595,912,912,0,912,1,0,5,0,1992.0,2,576,0,240,147000
1229,65.0,8769,9,2008,2008,766.0,1540,1702,1702,0,1702,1,1,7,1,2008.0,3,1052,0,72,367294
1230,70.0,7910,5,1960,1960,0.0,666,1075,1507,0,1507,2,0,7,0,1960.0,1,404,0,0,127000
1231,70.04995836802665,18890,5,1977,1977,1.0,498,1361,1361,1259,2620,2,2,12,1,1977.0,2,600,155,24,190000
1232,70.0,7728,5,1962,1962,120.0,803,1106,1190,0,1190,1,0,6,0,1962.0,2,540,0,18,132500
1233,70.0,9842,4,1962,1962,0.0,0,0,1224,0,1224,2,0,6,0,1962.0,2,462,0,0,101800
1234,70.04995836802665,12160,5,1959,1959,180.0,1000,1188,1188,0,1188,1,0,6,0,1959.0,2,531,0,0,142000
1235,55.0,8525,5,1911,1950,0.0,0,940,1024,940,1964,1,1,7,0,1978.5061638868744,0,0,0,192,130000
1236,96.0,13132,5,1914,1950,0.0,0,747,892,892,1784,1,1,9,0,1914.0,1,180,203,40,138887
1237,36.0,2628,7,2003,2003,106.0,0,764,764,862,1626,2,1,6,0,2003.0,2,474,0,27,175500
1238,41.0,12393,7,2004,2005,0.0,0,847,847,1101,1948,2,1,8,1,2004.0,2,434,100,48,195000
1239,63.0,13072,6,2005,2005,0.0,0,1141,1141,0,1141,1,1,6,0,2005.0,2,484,0,0,142500
1240,64.0,9037,8,2006,2006,32.0,428,1476,1484,0,1484,2,0,6,1,2006.0,2,472,120,33,265900
1241,65.0,8158,7,2003,2003,252.0,550,884,884,884,1768,2,1,8,0,2003.0,2,543,0,63,224900
1242,83.0,9849,7,2007,2007,0.0,0,1689,1689,0,1689,2,0,7,0,2007.0,3,954,0,56,248328
1243,85.0,10625,7,1974,1974,81.0,885,1053,1173,0,1173,2,0,6,2,1974.0,2,528,0,120,170000
1244,107.0,13891,10,2006,2006,103.68526170798899,1386,2076,2076,0,2076,2,1,7,1,2006.0,3,850,216,229,465000
1245,70.04995836802665,11435,8,1929,1950,0.0,0,792,792,725,1517,1,0,7,2,1931.0,2,400,0,0,230000
1246,78.0,12090,6,1984,2003,74.0,0,585,1140,728,1868,3,1,7,1,1984.0,2,477,268,112,178000
1247,65.0,8125,7,2005,2006,0.0,0,756,756,797,1553,2,1,6,0,2005.0,2,615,0,45,186500
1248,70.04995836802665,12328,6,1976,1976,335.0,539,1012,1034,0,1034,1,0,6,0,1976.0,3,888,0,0,169900
1249,60.0,9600,6,1917,1950,0.0,319,735,1134,924,2058,1,1,8,1,1950.0,2,396,0,0,129500
1250,60.0,7200,5,1950,1950,0.0,534,876,988,0,988,1,0,6,0,1950.0,1,276,0,80,119000
1251,93.0,11160,7,1968,1968,0.0,1065,2110,2110,0,2110,2,1,8,2,1968.0,2,522,0,0,244000
1252,70.04995836802665,3136,7,2003,2003,163.0,0,1405,1405,0,1405,2,0,6,1,2003.0,2,478,148,36,171750
1253,62.0,9858,5,1968,1968,0.0,510,864,874,0,874,1,0,5,0,1968.0,1,288,33,0,130000
1254,70.04995836802665,17542,7,1974,2003,0.0,125,1192,1516,651,2167,2,1,9,2,1974.0,2,518,220,47,294000
1255,60.0,6931,7,2003,2004,92.0,0,746,760,896,1656,2,1,7,1,2003.0,2,397,178,128,165400
1256,52.0,6240,6,1931,1950,0.0,425,884,959,408,1367,1,0,6,1,1978.0,1,560,0,0,127500
1257,91.0,14303,8,1994,1994,554.0,1314,1986,1987,0,1987,2,0,7,1,1994.0,2,691,262,36,301500
1258,56.0,4060,5,1922,1950,0.0,0,864,864,0,864,1,0,4,0,1978.5061638868744,0,0,0,96,99900
1259,59.0,9587,7,2005,2005,182.0,655,856,1166,0,1166,2,0,5,0,2005.0,2,400,212,0,190000
1260,65.0,9750,6,1969,1969,0.0,602,1054,1054,0,1054,1,1,6,0,1969.0,2,460,180,0,151000
1261,70.04995836802665,24682,6,1999,1999,0.0,0,841,892,783,1675,2,1,7,1,1999.0,2,502,0,103,181000
1262,80.0,9600,5,1956,1956,0.0,504,1050,1050,0,1050,1,0,5,0,1956.0,1,338,0,0,128900
1263,70.04995836802665,11250,4,1957,1989,0.0,0,1104,1104,684,1788,1,0,8,2,1957.0,1,304,120,0,161500
1264,60.0,13515,6,1919,1950,0.0,0,764,1060,764,1824,1,0,8,1,1940.0,2,520,0,0,180500
1265,34.0,4060,6,1998,1999,0.0,266,1405,1337,0,1337,2,0,5,0,1998.0,2,511,144,68,181000
1266,35.0,3735,7,1999,1999,218.0,450,691,713,739,1452,2,1,6,0,1999.0,2,506,0,34,183900
1267,60.0,10120,7,1910,1950,0.0,0,925,964,925,1889,1,1,9,1,1960.0,1,308,0,0,122000
1268,89.0,13214,9,2008,2009,0.0,0,2002,2018,0,2018,2,0,10,1,2009.0,3,746,144,76,378500
1269,70.04995836802665,14100,8,1935,1997,632.0,192,728,1968,1479,3447,3,1,11,2,1982.0,3,1014,314,12,381000
1270,78.0,11344,5,1958,1958,180.0,460,874,874,650,1524,1,1,7,0,1958.0,1,315,0,0,144000
1271,70.04995836802665,23595,7,1979,1979,0.0,1258,1332,1332,192,1524,0,1,4,1,1979.0,2,586,268,0,260000
1272,70.04995836802665,9156,6,1968,1968,0.0,0,1489,1489,0,1489,2,0,7,1,1968.0,2,462,0,0,185750
1273,70.04995836802665,13526,5,1965,1965,114.0,560,935,935,0,935,1,0,5,0,1965.0,1,288,180,0,137000
1274,124.0,11512,6,1959,2006,84.0,719,1019,1357,0,1357,1,0,5,1,1959.0,1,312,0,0,177000
1275,53.0,5362,5,1910,2003,0.0,0,661,661,589,1250,2,0,8,1,1985.0,2,552,242,0,139000
1276,95.0,11345,5,1948,1950,567.0,220,928,928,992,1920,2,0,10,0,1948.0,2,400,0,0,137000
1277,70.04995836802665,12936,6,1972,1972,0.0,593,723,735,660,1395,1,1,6,1,1972.0,2,497,294,116,162000
1278,70.04995836802665,17871,6,1967,1976,359.0,528,1680,1724,0,1724,1,1,7,1,1967.0,2,480,0,0,197900
1279,75.0,9473,8,2002,2002,103.68526170798899,804,1128,1128,903,2031,2,1,7,1,2002.0,2,577,0,211,237000
1280,60.0,7500,4,1920,1950,0.0,0,698,698,430,1128,1,0,6,0,1980.0,2,528,30,0,68400
1281,67.0,9808,7,2002,2002,110.0,788,1573,1573,0,1573,2,0,6,0,2002.0,2,544,0,72,227000
1282,50.0,8049,7,1990,1990,54.0,1053,1309,1339,0,1339,2,0,6,1,1990.0,2,484,0,58,180000
1283,61.0,8800,5,1977,2008,0.0,532,1040,1040,0,1040,2,0,5,0,1977.0,2,484,0,0,150500
1284,94.0,9400,6,1971,1971,0.0,0,912,912,912,1824,2,2,8,0,1978.5061638868744,0,0,128,0,139000
1285,50.0,9638,6,1919,1990,0.0,0,804,1699,748,2447,2,0,10,1,1969.0,1,336,272,0,169000
1286,50.0,6000,6,1939,1950,0.0,0,780,825,587,1412,1,0,6,1,1939.0,1,280,45,0,132500
1287,70.04995836802665,9790,6,1963,1963,451.0,569,1328,1328,0,1328,1,1,6,2,1963.0,2,528,0,26,143000
1288,70.04995836802665,36500,5,1964,1964,621.0,812,1624,1582,0,1582,2,0,7,0,1964.0,2,390,168,198,190000
1289,40.0,5664,8,2000,2000,0.0,1158,1501,1659,0,1659,2,0,5,1,2000.0,2,499,212,59,278000
1290,86.0,11065,8,2006,2006,788.0,0,1085,1120,850,1970,2,1,8,1,2006.0,3,753,177,74,281000
1291,70.04995836802665,14112,5,1964,1964,86.0,1014,1152,1152,0,1152,1,0,6,1,1964.0,2,484,227,0,180500
1292,21.0,1680,5,1972,1972,268.0,231,630,630,672,1302,2,1,6,0,1972.0,1,264,185,0,119500
1293,60.0,6600,5,1892,1965,0.0,0,994,1378,994,2372,2,0,11,0,1985.0,1,432,0,287,107500
1294,78.0,10140,7,1976,1976,0.0,194,832,832,832,1664,2,1,8,1,1976.0,2,528,0,28,162900
1295,60.0,8172,5,1955,1990,0.0,167,864,864,0,864,1,0,5,0,1957.0,2,572,0,0,115000
1296,70.0,8400,5,1968,1968,168.0,1016,1052,1052,0,1052,1,1,5,0,1968.0,1,288,356,0,138500
1297,80.0,8700,5,1963,1963,148.0,776,1120,1128,0,1128,2,0,6,0,1963.0,2,525,192,20,155000
1298,35.0,3675,6,2005,2006,82.0,547,547,1072,0,1072,2,0,5,0,2005.0,2,525,0,44,140000
1299,313.0,63887,10,2008,2008,796.0,5644,6110,4692,950,5642,2,1,12,3,2008.0,2,1418,214,292,160000
1300,75.0,7500,5,1959,1994,0.0,340,1246,1246,0,1246,1,1,6,0,1959.0,1,305,218,0,154000
1301,70.04995836802665,10762,7,1999,1999,344.0,694,978,1005,978,1983,2,1,9,1,1999.0,2,490,0,0,225000
1302,70.04995836802665,7500,6,1942,1950,0.0,547,771,753,741,1494,1,0,7,2,1942.0,1,213,0,0,177500
1303,92.0,10120,8,1994,1994,391.0,740,1165,1203,1323,2526,2,1,8,1,1994.0,3,844,309,78,290000
1304,73.0,8688,7,2005,2005,228.0,0,1616,1616,0,1616,2,0,7,0,2005.0,3,834,208,59,232000
1305,32.0,3363,7,2004,2004,117.0,0,976,976,732,1708,2,0,7,0,2004.0,2,380,0,40,130000
1306,108.0,13173,9,2006,2007,300.0,1572,1652,1652,0,1652,2,0,6,2,2006.0,2,840,404,102,325000
1307,48.0,6955,7,2005,2006,94.0,0,1368,1368,0,1368,2,0,6,1,2005.0,2,474,132,35,202500
1308,60.0,8072,5,1994,1995,0.0,746,990,990,0,990,1,0,5,0,2000.0,2,480,0,64,138000
1309,100.0,12000,5,1948,2005,0.0,144,924,1122,0,1122,1,0,6,0,1948.0,2,528,0,36,147000
1310,70.04995836802665,7153,6,1991,1991,88.0,1200,1278,1294,0,1294,2,0,6,0,1991.0,2,496,112,51,179200
1311,100.0,17500,7,1959,2002,0.0,1406,1902,1902,0,1902,2,0,7,2,1959.0,2,567,0,207,335000
1312,68.0,8814,7,2005,2007,80.0,925,1274,1274,0,1274,2,0,6,0,2005.0,2,508,264,98,203000
1313,70.04995836802665,9572,8,1990,1990,336.0,482,1453,1453,1357,2810,2,1,9,1,1990.0,2,750,500,0,302000
1314,108.0,14774,9,1999,1999,165.0,0,1393,1422,1177,2599,2,1,10,1,1999.0,3,779,668,30,333168
1315,60.0,8190,4,1954,1954,0.0,732,948,948,0,948,1,0,5,1,1956.0,1,280,0,36,119000
1316,85.0,11075,6,1969,1969,0.0,500,952,1092,1020,2112,2,1,9,2,1969.0,2,576,280,0,206900
1317,61.0,10226,8,2008,2008,270.0,0,1622,1630,0,1630,2,0,8,1,2008.0,3,860,172,42,295493
1318,47.0,4230,7,2006,2007,0.0,0,1352,1352,0,1352,2,0,5,1,2006.0,2,466,0,241,208900
1319,70.04995836802665,14781,8,2001,2002,178.0,0,1753,1787,0,1787,2,0,7,1,2001.0,3,748,198,150,275000
1320,75.0,10215,4,1954,1954,132.0,492,864,948,0,948,1,0,5,0,1954.0,1,248,0,0,111000
1321,70.0,8400,6,1957,1957,0.0,189,1478,1478,0,1478,1,1,6,2,1957.0,2,442,114,0,156500
1322,70.04995836802665,6627,3,1949,1950,0.0,0,0,720,0,720,1,0,4,0,1955.0,1,287,0,0,72500
1323,107.0,10186,7,1992,1992,0.0,674,750,1061,862,1923,2,1,8,1,1992.0,2,564,240,39,190000
1324,50.0,5330,4,1940,1950,0.0,280,420,708,0,708,1,0,5,0,1978.5061638868744,0,0,164,0,82500
1325,75.0,9986,8,2006,2007,428.0,0,1795,1795,0,1795,2,0,7,1,2007.0,3,895,0,49,147000
1326,40.0,3636,4,1922,1950,0.0,0,796,796,0,796,1,0,5,0,1978.5061638868744,0,0,0,0,55000
1327,70.0,4270,3,1931,2006,0.0,544,544,774,0,774,1,0,6,0,1978.5061638868744,0,0,0,0,79000
1328,60.0,6600,5,1982,2008,0.0,641,816,816,0,816,1,0,5,1,1982.0,1,264,0,0,130500
1329,60.0,10440,6,1920,1950,0.0,493,1510,1584,1208,2792,2,0,8,2,1920.0,2,520,0,547,256000
1330,63.0,9084,7,1998,1998,0.0,0,935,955,677,1632,2,1,8,1,1998.0,2,462,0,28,176500
1331,85.0,10000,8,2006,2006,410.0,0,1588,1588,0,1588,2,0,7,1,2006.0,3,825,144,45,227000
1332,55.0,10780,5,1976,1976,0.0,483,911,954,0,954,1,0,6,0,1976.0,2,576,0,0,132500
1333,67.0,8877,4,1938,1958,0.0,690,816,816,0,816,1,0,3,1,1958.0,1,288,0,0,100000
1334,60.0,7200,5,1938,1995,0.0,0,803,803,557,1360,1,1,6,0,1951.0,1,297,0,65,125500
1335,24.0,2368,5,1970,1970,312.0,765,765,765,600,1365,1,1,7,0,1970.0,2,440,0,36,125000
1336,80.0,9650,6,1977,1977,360.0,686,1350,1334,0,1334,2,0,6,1,1977.0,2,630,0,16,167900
1337,87.0,9246,5,1973,1973,564.0,0,1656,1656,0,1656,2,0,8,0,1973.0,2,506,0,211,135000
1338,153.0,4118,4,1941,1950,0.0,0,693,693,0,693,1,0,4,0,1978.5061638868744,0,0,0,20,52500
1339,95.0,13450,7,2002,2002,0.0,700,916,920,941,1861,2,1,8,0,2002.0,2,492,146,91,200000
1340,120.0,9560,5,1972,1972,0.0,360,864,864,0,864,1,0,5,0,1972.0,1,288,0,0,128500
1341,70.0,8294,4,1971,1971,0.0,0,858,872,0,872,1,0,5,0,1974.0,4,480,0,0,123000
1342,66.0,13695,6,2003,2004,0.0,814,1114,1114,0,1114,1,0,6,0,2004.0,2,576,0,78,155000
1343,70.04995836802665,9375,8,2002,2002,149.0,0,1284,1284,885,2169,2,1,7,1,2002.0,2,647,192,87,228500
1344,57.0,7558,6,1928,1950,0.0,0,896,1172,741,1913,1,1,9,1,1929.0,2,342,0,0,177000
1345,85.0,11103,7,2006,2006,0.0,0,728,728,728,1456,2,1,8,1,2006.0,2,440,0,0,155835
1346,50.0,6000,4,1920,1950,0.0,250,960,960,0,960,1,0,5,0,1997.0,1,308,0,0,108500
1347,70.04995836802665,20781,7,1968,2003,0.0,297,1568,2156,0,2156,2,0,9,1,1968.0,2,508,0,80,262500
1348,93.0,15306,8,2006,2007,100.0,80,1732,1776,0,1776,2,0,7,1,2006.0,3,712,0,0,283463
1349,70.04995836802665,16196,7,1998,1998,0.0,1443,1482,1494,0,1494,2,0,5,1,1998.0,2,514,402,25,215000
1350,50.0,5250,8,1872,1987,0.0,259,684,938,1215,2358,2,0,8,0,1978.5061638868744,0,0,0,54,122000
1351,91.0,11643,5,1969,1969,368.0,500,1248,1338,1296,2634,2,2,12,0,1969.0,4,968,0,0,200000
1352,70.0,9247,6,1962,1962,318.0,319,858,858,858,1716,1,1,8,1,1962.0,2,490,0,84,171000
1353,50.0,6000,6,1937,2000,0.0,0,698,786,390,1176,1,0,4,0,1999.0,2,624,210,0,134900
1354,56.0,14720,8,1995,1996,579.0,816,2033,2053,1185,3238,2,1,9,1,1996.0,3,666,283,86,410000
1355,70.04995836802665,10316,7,2000,2000,0.0,735,992,992,873,1865,2,1,7,1,2000.0,3,839,0,184,235000
1356,102.0,10192,7,1968,1992,143.0,0,570,1222,698,1920,3,0,8,1,1968.0,2,487,0,98,170000
1357,70.04995836802665,9477,5,1966,1966,65.0,340,864,892,0,892,1,0,5,0,1966.0,1,264,0,0,110000
1358,70.04995836802665,12537,5,1971,2008,0.0,734,1078,1078,0,1078,1,1,6,1,1971.0,2,500,0,0,149900
1359,70.04995836802665,2117,6,2000,2000,216.0,378,756,769,804,1573,2,1,5,0,2000.0,2,440,0,32,177500
1360,129.0,16737,9,2004,2005,66.0,1447,1980,1980,0,1980,2,0,8,1,2004.0,3,770,194,45,315000
1361,51.0,9842,5,1921,1998,0.0,0,612,990,1611,2601,3,1,8,0,1998.0,2,621,183,0,189000
1362,124.0,16158,7,2005,2005,16.0,1274,1530,1530,0,1530,2,0,7,1,2005.0,2,430,168,36,260000
1363,70.04995836802665,12513,4,1920,2007,0.0,0,715,1281,457,1738,2,0,7,1,1920.0,1,368,55,0,104900
1364,73.0,8499,6,2006,2007,0.0,0,616,616,796,1412,2,1,6,1,2007.0,2,432,0,36,156932
1365,30.0,3180,7,2005,2005,0.0,0,600,520,600,1200,2,1,4,0,2005.0,2,480,0,166,144152
1366,70.04995836802665,7500,7,2000,2000,0.0,533,814,814,860,1674,2,1,7,0,2000.0,2,663,0,96,216000
1367,68.0,9179,7,1999,1999,158.0,633,873,882,908,1790,2,1,7,0,1999.0,2,588,0,88,193000
1368,41.0,2665,5,1977,1977,0.0,548,757,925,550,1475,2,0,6,1,1977.0,1,336,104,26,127000
1369,70.04995836802665,4435,6,2003,2004,170.0,685,848,848,0,848,1,0,4,0,2003.0,2,420,140,0,144000
1370,48.0,10635,8,2003,2003,171.0,370,1657,1668,0,1668,2,0,8,1,2003.0,2,502,0,262,232000
1371,90.0,5400,4,1920,1950,0.0,315,840,840,534,1374,1,0,6,0,1967.0,1,338,0,0,105000
1372,80.0,9600,6,1955,1996,0.0,831,992,1661,0,1661,1,0,8,1,1955.0,1,377,0,28,165500
1373,75.0,9750,7,1998,1998,0.0,975,1108,1108,989,2097,2,1,8,1,1998.0,2,583,253,170,274300
1374,70.04995836802665,11400,10,2001,2002,705.0,1282,2633,2633,0,2633,2,1,8,2,2001.0,3,804,314,140,466500
1375,85.0,10625,7,2005,2005,0.0,0,1026,1026,932,1958,2,1,9,1,2005.0,3,936,154,210,250000
1376,89.0,10991,8,2007,2007,80.0,0,1571,1571,0,1571,2,0,7,1,2007.0,3,722,100,36,239000
1377,52.0,6292,6,1930,1950,0.0,384,768,790,0,790,1,0,4,0,1925.0,1,160,0,141,91000
1378,60.0,10998,5,1941,1960,0.0,408,984,984,620,1604,2,0,6,0,1977.0,2,660,0,68,117000
1379,21.0,1953,6,1973,1973,408.0,309,483,483,504,987,1,1,5,0,1973.0,1,264,72,0,83000
1380,73.0,9735,5,2006,2007,0.0,0,384,754,640,1394,2,1,7,0,2007.0,2,400,100,0,167500
1381,45.0,8212,3,1914,1950,0.0,203,864,864,0,864,1,0,5,0,1938.0,1,200,0,0,58500
1382,70.04995836802665,12925,6,1970,1970,0.0,865,1205,2117,0,2117,2,1,7,2,1970.0,2,550,0,42,237500
1383,60.0,7200,7,1920,1950,0.0,0,596,998,764,1762,1,1,8,0,1989.0,2,576,36,0,157000
1384,70.04995836802665,25339,5,1918,2007,0.0,0,816,1416,0,1416,2,0,7,0,2007.0,2,576,0,0,112000
1385,60.0,9060,6,1939,1950,0.0,204,560,698,560,1258,1,0,6,0,1939.0,1,280,0,0,105000
1386,40.0,5436,4,1922,2007,0.0,735,796,796,358,1154,1,0,7,0,1922.0,1,240,0,96,125500
1387,80.0,16692,7,1978,1978,184.0,790,1392,1392,1392,2784,3,1,12,2,1978.0,2,564,0,112,250000
1388,60.0,8520,6,1916,1950,0.0,168,714,1664,862,2526,2,0,10,1,1916.0,1,216,88,15,136000
1389,42.0,14892,9,2006,2007,160.0,1320,1746,1746,0,1746,2,0,7,2,2006.0,3,758,201,39,377500
1390,60.0,6000,6,1941,1950,0.0,375,735,869,349,1218,1,0,6,1,2003.0,2,440,0,0,131000
1391,70.0,9100,7,2000,2000,244.0,1400,1525,1525,0,1525,2,0,6,0,2000.0,2,541,219,36,235000
1392,65.0,8944,5,1967,1967,0.0,0,1584,1584,0,1584,2,0,8,0,1967.0,3,792,0,152,124000
1393,68.0,7838,5,1967,1967,0.0,769,864,900,0,900,1,0,6,1,1967.0,1,288,175,144,123000
1394,60.0,10800,6,1905,2000,0.0,0,482,1221,691,1912,2,0,7,1,2003.0,2,672,0,25,163000
1395,53.0,4045,7,2006,2006,45.0,1070,1356,1500,0,1500,2,0,6,1,2006.0,3,648,161,20,246578
1396,88.0,12665,8,2005,2006,245.0,0,1094,1133,1349,2482,2,1,9,1,2005.0,3,642,144,39,281213
1397,70.04995836802665,57200,5,1948,1950,0.0,353,747,1687,0,1687,1,0,7,2,1966.0,2,572,0,0,160000
1398,51.0,6120,5,1920,2004,0.0,0,939,939,574,1513,1,1,8,0,1933.0,1,180,24,0,137500
1399,60.0,7200,5,1950,1982,0.0,180,1208,1136,768,1904,1,1,7,0,1950.0,1,240,0,0,138000
1400,51.0,6171,6,1925,1990,0.0,264,976,1160,448,1608,2,1,7,1,1925.0,1,216,147,16,137450
1401,50.0,6000,6,1929,1950,0.0,0,862,950,208,1158,1,0,5,1,1929.0,1,208,0,0,120000
1402,62.0,7415,6,2004,2004,0.0,759,839,864,729,1593,2,1,8,1,2004.0,2,398,100,75,193000
1403,64.0,6762,7,2006,2006,0.0,0,1286,1294,0,1294,2,0,6,1,2006.0,2,662,168,55,193879
1404,49.0,15256,8,2007,2007,84.0,929,1485,1464,0,1464,2,0,6,0,2007.0,3,754,168,160,282922
1405,60.0,10410,3,1915,1950,0.0,0,672,694,520,1214,1,0,6,0,1998.0,3,936,216,0,105000
1406,44.0,3842,8,2004,2005,174.0,1373,1594,1646,0,1646,2,0,5,1,2004.0,2,482,128,53,275000
1407,70.0,8445,5,1972,2007,0.0,656,768,768,0,768,1,0,5,0,1988.0,2,396,58,0,133000
1408,70.04995836802665,8780,5,1985,1985,0.0,625,833,833,0,833,1,0,5,0,1978.5061638868744,0,0,0,0,112000
1409,60.0,7740,4,1910,1950,0.0,0,622,741,622,1363,1,0,6,0,1966.0,2,528,0,0,125500
1410,46.0,20544,7,1986,1991,123.0,0,791,1236,857,2093,2,1,7,1,1986.0,2,542,364,63,215000
1411,79.0,12420,7,2001,2001,0.0,666,944,944,896,1840,2,1,6,0,2001.0,2,622,0,45,230000
1412,80.0,9600,6,1950,2005,0.0,120,856,1112,556,1668,1,1,6,0,1950.0,1,271,0,0,140000
1413,60.0,7200,4,1949,1950,0.0,0,0,1040,0,1040,2,0,6,0,1956.0,2,420,0,0,90000
1414,88.0,10994,8,2005,2006,366.0,976,1844,1844,0,1844,2,0,7,1,2005.0,2,620,165,44,257000
1415,64.0,13053,6,1923,2000,0.0,0,833,1053,795,1848,1,1,8,1,1922.0,2,370,0,0,207000
1416,51.0,3635,7,2007,2007,130.0,988,1386,1569,0,1569,2,0,7,1,2007.0,3,660,143,20,175900
